pax_id,flight_id,flight_date,delay_minutes,cancelled
12356,104,2022-07-10,24,1
12357,179,2023-01-19,19,1
12358,70,2022-01-25,118,0
12359,193,2024-08-03,110,0
12360,44,2022-01-07,41,1
12361,11,2022-01-24,55,0
12362,83,2022-12-25,16,0
12363,184,2023-01-25,75,1
12364,168,2024-02-29,93,1
12365,31,2024-01-28,0,1
12366,124,2022-01-19,73,1
12367,76,2023-10-01,61,1
12368,88,2022-07-15,37,1
12369,87,2024-10-19,52,1
12370,58,2024-11-15,114,1
12371,157,2023-01-16,36,0
12372,171,2023-11-23,62,1
12373,109,2023-03-15,27,0
12374,160,2022-01-02,38,1
12375,38,2022-03-29,17,0
12376,152,2024-02-26,26,0
12377,71,2023-03-10,28,1
12378,138,2024-06-16,67,0
12379,183,2024-07-23,90,1
12380,28,2023-06-28,13,1
12381,171,2023-06-14,43,0
12382,132,2022-04-07,116,0
12383,14,2024-04-20,115,0
12384,121,2022-05-31,100,1
12385,11,2024-05-19,1,1
12386,32,2023-10-07,97,0
12387,118,2022-05-23,6,0
12388,181,2022-04-18,98,0
12389,42,2023-10-25,35,1
12390,132,2023-01-11,27,0
12391,110,2024-04-11,55,0
12392,106,2023-02-26,61,1
12393,39,2022-08-10,82,1
12394,92,2022-04-17,95,1
12395,129,2022-08-26,107,0
12396,18,2023-10-09,36,0
12397,111,2024-05-22,47,0
12398,123,2023-09-19,18,1
12399,83,2022-05-14,38,0
12400,7,2024-04-18,95,0
12401,27,2023-08-25,7,0
12402,28,2024-03-13,107,1
12403,103,2024-01-29,41,1
12404,102,2022-01-21,10,1
12405,50,2024-08-10,104,1
12406,126,2022-02-18,8,1
12407,42,2023-12-23,52,0
12408,16,2022-12-06,110,1
12409,127,2022-06-25,43,0
12410,182,2024-09-29,108,0
12411,184,2024-06-28,21,1
12412,21,2024-02-12,9,1
12413,139,2022-11-13,17,0
12414,93,2023-01-14,98,0
12415,5,2022-10-16,85,1
12416,103,2022-09-04,66,0
12417,120,2024-06-27,86,0
12418,84,2022-07-02,44,1
12419,45,2023-07-21,24,1
12420,1,2024-06-30,95,0
12421,62,2022-11-08,81,1
12422,62,2024-07-07,44,0
12423,50,2023-11-20,39,0
12424,92,2022-11-28,111,0
12425,154,2023-02-06,105,1
12426,94,2024-02-15,21,1
12427,32,2022-10-20,107,1
12428,175,2022-05-17,42,1
12429,144,2022-05-27,113,1
12430,146,2023-07-12,113,1
12431,166,2024-09-15,113,0
12432,186,2023-10-19,76,0
12433,34,2022-06-11,95,1
12434,11,2023-09-11,113,1
12435,198,2023-05-27,5,0
12436,134,2024-05-01,101,1
12437,34,2023-02-25,16,1
12438,122,2024-05-08,14,1
12439,27,2023-04-05,116,0
12440,114,2023-12-27,75,0
12441,24,2022-01-19,61,0
12442,11,2024-05-28,39,1
12443,61,2023-04-05,95,0
12444,30,2023-08-18,50,0
12445,117,2023-12-10,28,1
12446,30,2022-06-05,48,0
12447,69,2023-07-16,106,1
12448,64,2023-07-18,44,0
12449,101,2023-02-08,67,1
12450,106,2024-12-08,58,0
12451,177,2024-12-12,106,0
12452,100,2023-06-28,47,0
12453,116,2023-03-25,93,0
12454,90,2023-12-09,78,0
12455,123,2024-07-15,109,0
12456,160,2024-10-03,9,0
12457,97,2023-06-18,61,0
12458,105,2024-06-20,41,0
12459,192,2023-11-22,23,0
12460,172,2023-05-18,3,0
12461,78,2022-07-26,40,0
12462,58,2024-11-09,8,1
12463,169,2023-03-18,48,0
12464,75,2024-05-30,67,1
12465,177,2024-03-20,10,0
12466,33,2022-12-05,33,1
12467,142,2024-01-06,111,0
12468,141,2022-03-07,15,1
12469,136,2023-07-12,88,0
12470,192,2024-06-20,7,1
12471,172,2023-02-01,62,1
12472,108,2022-05-27,22,0
12473,25,2022-06-01,78,0
12474,95,2022-11-05,111,0
12475,5,2022-12-24,91,1
12476,70,2024-11-13,2,0
12477,101,2024-06-14,41,1
12478,36,2023-08-05,56,1
12479,195,2022-11-11,37,1
12480,57,2023-05-05,42,0
12481,58,2023-11-17,35,1
12482,124,2023-06-22,80,0
12483,184,2022-04-01,83,1
12484,123,2023-11-03,97,1
12485,83,2022-06-06,7,0
12486,31,2024-02-17,116,1
12487,6,2022-02-07,73,0
12488,170,2023-01-29,117,1
12489,159,2023-09-12,55,1
12490,119,2022-08-11,84,0
12491,120,2022-01-20,39,0
12492,36,2022-07-15,17,1
12493,30,2022-10-14,86,1
12494,98,2023-07-20,38,0
12495,46,2023-12-15,82,1
12496,15,2022-06-17,69,1
12497,12,2022-02-20,110,1
12498,176,2023-05-16,97,0
12499,85,2023-01-07,12,0
12500,42,2024-06-11,37,0
12501,61,2024-01-20,71,0
12502,155,2024-09-11,25,1
12503,40,2022-12-14,106,0
12504,32,2024-07-15,106,1
12505,117,2024-03-02,86,0
12506,165,2022-07-31,110,1
12507,35,2022-08-13,58,1
12508,8,2022-09-04,21,0
12509,112,2022-09-29,51,1
12510,98,2022-12-15,92,1
12511,96,2023-02-09,4,0
12512,95,2024-11-26,0,1
12513,83,2024-12-23,12,0
12514,37,2023-11-22,27,0
12515,193,2022-08-01,44,1
12516,155,2024-01-07,14,1
12517,160,2024-03-11,76,0
12518,137,2023-12-15,35,0
12519,122,2023-01-08,46,1
12520,124,2024-06-06,30,0
12521,146,2024-09-11,17,0
12522,67,2023-10-11,45,0
12523,89,2024-04-27,7,0
12524,33,2023-08-17,107,0
12525,193,2024-06-09,39,0
12526,160,2023-08-27,96,1
12527,37,2024-06-13,81,1
12528,82,2022-05-05,46,0
12529,42,2023-02-08,92,0
12530,95,2024-07-29,56,0
12531,117,2023-06-28,60,1
12532,31,2022-02-02,75,1
12533,87,2022-06-05,7,1
12534,96,2022-02-26,65,0
12535,151,2023-09-23,77,1
12536,176,2023-02-09,97,1
12537,148,2024-04-04,49,0
12538,12,2024-11-02,82,0
12539,20,2023-01-29,32,1
12540,181,2024-10-23,18,0
12541,110,2022-05-08,66,1
12542,162,2022-02-11,98,1
12543,128,2022-06-03,109,0
12544,132,2024-01-09,84,1
12545,35,2024-11-06,64,0
12546,191,2023-04-29,96,1
12547,5,2022-12-30,10,1
12548,175,2022-07-05,58,1
12549,193,2024-02-23,44,1
12550,161,2023-07-04,108,1
12551,78,2024-02-09,104,0
12552,79,2024-01-20,60,0
12553,117,2024-11-10,50,1
12554,176,2024-07-08,98,1
12555,164,2023-08-20,57,0
12556,123,2022-01-04,112,1
12557,182,2024-04-19,62,1
12558,193,2023-06-23,59,0
12559,44,2022-11-03,13,1
12560,71,2024-03-19,22,0
12561,82,2024-05-15,80,1
12562,173,2024-07-07,79,1
12563,75,2024-01-15,108,1
12564,160,2022-01-04,18,0
12565,78,2024-12-02,72,0
12566,9,2024-01-14,41,1
12567,121,2022-02-17,116,0
12568,22,2024-05-02,43,0
12569,52,2022-03-27,49,0
12570,26,2023-11-08,98,1
12571,81,2024-08-24,101,0
12572,50,2023-03-04,95,0
12573,95,2024-01-29,90,1
12574,60,2022-08-07,110,0
12575,183,2022-03-25,94,0
12576,150,2023-04-01,6,0
12577,8,2023-10-16,54,1
12578,169,2022-10-07,118,0
12579,200,2022-02-26,115,1
12580,153,2022-11-18,107,0
12581,130,2024-06-30,116,0
12582,85,2022-10-20,94,1
12583,157,2024-04-07,65,1
12584,155,2023-10-13,38,1
12585,84,2022-11-26,11,0
12586,16,2022-09-28,70,0
12587,191,2022-11-22,100,0
12588,145,2023-02-01,69,1
12589,34,2023-05-09,58,1
12590,5,2024-11-04,93,1
12591,153,2023-09-14,0,1
12592,4,2024-12-31,40,1
12593,53,2022-07-21,55,0
12594,114,2022-03-12,93,0
12595,102,2022-06-22,96,0
12596,132,2022-12-17,63,0
12597,90,2023-05-14,84,0
12598,52,2023-09-27,74,0
12599,138,2023-01-05,106,0
12600,166,2022-12-09,22,1
12601,61,2022-10-11,106,1
12602,83,2022-11-16,97,0
12603,141,2023-11-11,110,0
12604,35,2023-05-05,75,1
12605,38,2022-06-25,111,0
12606,40,2022-11-09,21,0
12607,37,2023-02-17,49,1
12608,83,2023-07-13,44,1
12609,166,2024-10-20,58,0
12610,195,2023-03-21,85,1
12611,19,2023-01-05,88,1
12612,54,2023-12-11,77,0
12613,105,2024-04-20,89,0
12614,198,2022-08-15,106,0
12615,139,2024-05-09,108,0
12616,151,2022-01-29,108,0
12617,126,2022-10-09,39,0
12618,47,2022-10-12,68,0
12619,28,2023-07-17,94,0
12620,116,2024-06-20,3,0
12621,191,2024-05-06,100,1
12622,55,2023-08-25,46,1
12623,146,2023-08-20,49,1
12624,52,2022-11-28,82,1
12625,5,2023-11-18,105,1
12626,112,2023-09-26,4,0
12627,44,2024-03-30,4,1
12628,176,2023-06-30,83,0
12629,81,2024-01-10,16,1
12630,84,2022-04-05,86,0
12631,193,2023-09-01,111,0
12632,71,2022-05-04,115,1
12633,74,2023-05-29,86,0
12634,93,2022-04-06,58,0
12635,117,2024-03-29,79,0
12636,53,2022-06-25,104,0
12637,66,2024-10-08,116,1
12638,50,2023-05-28,78,1
12639,55,2024-10-29,52,0
12640,17,2024-01-25,31,0
12641,197,2023-05-13,76,1
12642,44,2022-05-29,105,1
12643,112,2022-08-28,15,0
12644,36,2023-12-17,47,1
12645,113,2024-05-23,3,0
12646,179,2022-08-31,24,1
12647,127,2022-04-05,84,0
12648,165,2024-05-30,37,0
12649,37,2022-02-04,105,1
12650,196,2023-06-16,116,0
12651,24,2024-10-10,59,1
12652,32,2023-12-07,108,0
12653,173,2022-10-12,106,1
12654,12,2024-11-10,38,1
12655,191,2022-04-18,53,1
12656,167,2023-12-25,74,1
12657,30,2022-06-08,71,1
12658,57,2022-11-28,58,0
12659,16,2023-06-25,28,0
12660,198,2023-02-17,84,1
12661,127,2022-09-18,51,0
12662,158,2022-08-21,0,1
12663,130,2022-12-26,2,1
12664,47,2022-10-31,114,1
12665,137,2023-09-05,44,0
12666,50,2024-01-13,50,1
12667,175,2023-02-05,57,0
12668,28,2024-10-14,80,1
12669,16,2024-12-19,66,0
12670,116,2024-03-21,78,1
12671,143,2024-02-22,72,0
12672,149,2024-07-30,13,1
12673,124,2024-11-20,17,0
12674,167,2022-01-22,45,1
12675,112,2024-02-15,39,0
12676,48,2024-02-03,25,1
12677,65,2024-02-07,63,0
12678,138,2023-06-24,85,0
12679,171,2024-01-31,60,0
12680,35,2023-01-30,70,0
12681,195,2023-10-13,90,0
12682,83,2022-09-03,69,0
12683,190,2023-01-30,2,1
12684,26,2023-03-07,16,1
12685,61,2023-02-16,48,1
12686,165,2023-06-07,97,1
12687,114,2024-04-18,73,0
12688,53,2022-08-13,17,0
12689,64,2023-06-21,54,0
12690,105,2023-08-16,23,1
12691,107,2023-11-05,87,0
12692,108,2023-07-02,110,0
12693,37,2023-09-08,105,0
12694,179,2024-02-19,94,1
12695,25,2022-03-08,51,0
12696,120,2023-09-07,26,0
12697,168,2023-12-10,5,0
12698,101,2023-12-30,96,0
12699,15,2023-01-08,19,1
12700,26,2022-10-07,0,1
12701,12,2024-05-07,99,0
12702,26,2023-09-11,6,0
12703,76,2024-01-03,49,1
12704,64,2024-01-15,32,1
12705,2,2022-04-10,86,0
12706,192,2022-01-14,89,0
12707,69,2022-08-19,83,0
12708,4,2024-06-05,24,1
12709,110,2022-03-21,77,0
12710,108,2023-04-30,48,0
12711,52,2024-07-30,100,1
12712,103,2023-09-04,83,1
12713,40,2024-03-08,101,0
12714,24,2023-12-09,64,0
12715,149,2022-10-09,53,1
12716,34,2022-08-01,64,0
12717,7,2023-01-28,27,1
12718,183,2022-11-14,52,1
12719,197,2024-08-02,88,0
12720,176,2022-05-09,87,1
12721,97,2024-10-22,33,0
12722,92,2024-03-08,13,0
12723,84,2024-12-24,103,0
12724,78,2023-03-08,61,1
12725,171,2024-06-17,115,0
12726,38,2022-09-19,89,1
12727,30,2023-05-09,13,0
12728,102,2022-07-02,110,0
12729,83,2023-09-24,96,1
12730,46,2023-07-16,66,1
12731,69,2024-05-25,74,1
12732,61,2024-01-18,69,0
12733,185,2024-02-25,59,0
12734,4,2022-06-22,90,0
12735,179,2024-07-19,102,0
12736,27,2022-08-30,3,0
12737,4,2023-03-16,57,0
12738,63,2023-09-03,11,1
12739,159,2023-03-16,110,1
12740,177,2024-11-25,51,0
12741,55,2023-04-27,54,0
12742,32,2024-11-18,53,1
12743,111,2022-11-18,76,0
12744,142,2023-06-01,107,0
12745,57,2023-10-03,10,1
12746,76,2023-10-25,110,1
12747,89,2024-10-13,74,0
12748,175,2023-12-29,117,0
12749,128,2024-08-29,62,1
12750,63,2024-01-30,69,0
12751,169,2023-08-02,68,0
12752,156,2022-11-12,43,0
12753,153,2023-06-20,17,0
12754,186,2024-12-02,34,1
12755,141,2022-01-26,35,0
12756,137,2022-12-19,58,1
12757,168,2023-01-12,37,0
12758,98,2022-08-13,82,1
12759,112,2023-11-25,108,1
12760,162,2023-04-19,72,0
12761,54,2022-10-05,73,1
12762,138,2023-12-18,62,0
12763,199,2024-06-11,74,0
12764,22,2023-02-12,95,0
12765,8,2023-01-26,93,1
12766,29,2023-11-29,57,0
12767,38,2024-12-21,33,0
12768,194,2024-03-01,40,0
12769,158,2023-03-05,5,1
12770,194,2024-05-24,38,1
12771,58,2022-07-22,116,1
12772,158,2023-12-28,7,0
12773,81,2023-05-28,108,1
12774,32,2024-10-08,7,0
12775,138,2023-11-22,106,1
12776,119,2022-03-11,116,1
12777,135,2022-08-05,47,1
12778,102,2022-09-07,99,1
12779,170,2024-12-21,16,0
12780,134,2022-09-13,6,0
12781,144,2024-04-08,73,0
12782,27,2024-01-24,115,0
12783,143,2024-08-08,45,0
12784,104,2023-08-11,31,1
12785,87,2023-03-24,35,1
12786,26,2022-06-09,100,0
12787,144,2024-07-14,108,1
12788,99,2022-01-07,22,0
12789,128,2023-05-28,1,1
12790,199,2024-10-12,89,0
12791,131,2024-01-07,14,1
12792,185,2023-02-24,118,0
12793,21,2022-08-06,22,0
12794,49,2023-05-23,89,0
12795,174,2024-09-23,111,0
12796,187,2022-08-20,83,0
12797,66,2023-02-06,10,0
12798,60,2023-01-17,48,1
12799,88,2023-08-24,53,0
12800,93,2024-11-02,118,1
12801,199,2022-02-12,49,1
12802,46,2024-02-21,0,0
12803,146,2023-12-10,40,1
12804,151,2023-08-27,5,1
12805,126,2024-08-15,49,0
12806,177,2023-12-11,106,1
12807,75,2022-05-07,96,1
12808,77,2023-01-13,15,0
12809,77,2023-07-12,9,1
12810,76,2024-11-20,28,0
12811,5,2023-04-06,56,1
12812,137,2024-03-30,60,1
12813,119,2022-10-28,119,1
12814,122,2024-05-01,110,1
12815,31,2023-01-16,2,0
12816,189,2022-08-05,101,0
12817,53,2022-02-20,16,0
12818,129,2022-05-21,84,0
12819,168,2024-08-27,57,1
12820,55,2023-04-10,63,1
12821,91,2024-07-05,57,0
12822,182,2024-11-28,57,1
12823,42,2023-12-02,20,1
12824,177,2023-01-27,36,0
12825,169,2024-08-14,54,1
12826,13,2023-12-20,78,0
12827,109,2022-03-10,57,1
12828,42,2022-05-29,29,1
12829,163,2023-08-02,91,0
12830,108,2022-02-25,42,1
12831,1,2024-06-28,19,1
12832,91,2023-10-31,61,1
12833,197,2024-10-16,96,1
12834,104,2022-09-01,95,0
12835,81,2024-06-26,13,0
12836,1,2024-02-25,62,0
12837,138,2022-07-12,92,1
12838,166,2022-12-12,78,1
12839,94,2022-09-12,9,1
12840,33,2023-11-12,46,0
12841,158,2024-02-22,108,0
12842,136,2024-02-06,96,0
12843,171,2023-09-04,119,1
12844,62,2024-01-20,45,0
12845,85,2022-10-01,101,1
12846,8,2022-01-25,114,0
12847,102,2024-08-04,111,0
12848,120,2024-05-26,66,1
12849,90,2023-01-22,54,0
12850,170,2024-05-13,3,1
12851,197,2024-11-18,12,0
12852,191,2024-12-03,39,1
12853,54,2022-07-06,119,1
12854,187,2024-12-13,21,1
12855,54,2022-05-07,72,0
12856,99,2022-04-13,48,1
12857,112,2024-04-15,30,0
12858,87,2023-04-12,32,1
12859,166,2022-12-03,99,1
12860,31,2023-08-20,32,0
12861,42,2023-05-12,57,0
12862,154,2023-12-24,89,1
12863,61,2023-07-02,108,1
12864,49,2024-07-09,76,1
12865,15,2022-10-17,116,1
12866,166,2022-12-09,101,0
12867,103,2023-02-04,65,0
12868,174,2023-06-30,6,1
12869,87,2022-01-31,13,0
12870,127,2024-05-09,113,1
12871,86,2023-09-27,102,1
12872,107,2024-06-23,104,0
12873,86,2024-06-25,107,1
12874,93,2022-11-24,35,0
12875,60,2024-05-05,40,0
12876,83,2022-10-28,37,0
12877,77,2024-04-27,18,0
12878,152,2022-04-29,18,0
12879,169,2024-01-31,45,1
12880,135,2022-03-18,64,0
12881,51,2024-12-12,79,0
12882,126,2022-06-10,63,1
12883,12,2024-08-09,8,0
12884,27,2024-08-08,81,1
12885,56,2024-10-13,62,0
12886,88,2023-02-10,111,0
12887,63,2023-07-15,112,1
12888,165,2023-12-12,36,1
12889,118,2022-10-06,53,0
12890,21,2024-12-18,61,1
12891,93,2024-06-09,81,0
12892,33,2024-01-07,100,1
12893,131,2022-08-02,57,0
12894,35,2023-04-11,69,1
12895,57,2022-09-27,18,1
12896,1,2022-03-22,24,0
12897,98,2023-09-13,73,0
12898,67,2022-12-04,39,1
12899,81,2022-06-13,54,1
12900,163,2022-03-25,39,0
12901,124,2024-03-22,8,0
12902,21,2022-12-26,34,1
12903,54,2024-12-03,50,1
12904,62,2023-05-13,62,0
12905,167,2023-09-12,30,1
12906,134,2023-07-25,60,1
12907,160,2022-02-13,72,1
12908,167,2022-03-02,26,0
12909,98,2024-12-31,51,1
12910,162,2024-12-04,107,0
12911,101,2024-07-25,65,1
12912,166,2024-12-25,41,0
12913,18,2023-07-15,33,0
12914,153,2022-10-18,0,1
12915,183,2023-12-24,75,0
12916,10,2022-06-19,80,0
12917,92,2022-11-19,29,0
12918,54,2023-08-29,71,1
12919,78,2022-09-04,17,0
12920,162,2024-07-30,67,1
12921,167,2022-07-08,60,1
12922,26,2023-03-25,46,0
12923,74,2024-06-28,105,1
12924,64,2022-10-15,91,0
12925,44,2022-09-06,44,0
12926,102,2023-12-25,109,0
12927,183,2024-02-05,24,1
12928,148,2022-08-30,39,0
12929,191,2024-04-15,69,0
12930,39,2024-08-20,102,0
12931,130,2023-12-16,39,0
12932,132,2024-03-22,91,0
12933,30,2023-03-19,107,1
12934,87,2023-02-26,60,1
12935,21,2022-02-11,48,1
12936,47,2024-12-11,30,0
12937,82,2024-08-24,43,1
12938,136,2024-02-14,80,1
12939,114,2023-03-26,51,0
12940,72,2022-03-11,101,0
12941,11,2024-11-27,31,0
12942,43,2022-10-07,61,0
12943,38,2023-05-05,88,0
12944,143,2022-05-29,98,0
12945,91,2024-07-09,46,1
12946,15,2022-10-25,102,1
12947,189,2022-10-28,70,0
12948,139,2024-09-20,15,1
12949,199,2022-04-20,20,0
12950,2,2022-03-13,93,1
12951,23,2023-03-22,39,1
12952,63,2023-08-09,30,1
12953,168,2024-01-18,12,0
12954,64,2024-09-30,36,1
12955,186,2022-01-05,56,1
12956,3,2022-07-17,41,0
12957,199,2022-09-05,60,0
12958,95,2024-12-07,19,1
12959,97,2022-09-12,67,1
12960,144,2024-07-13,110,1
12961,7,2023-05-10,13,0
12962,1,2024-06-01,101,0
12963,99,2022-10-17,73,0
12964,48,2022-10-31,75,1
12965,49,2022-11-22,19,0
12966,68,2024-11-05,3,1
12967,30,2024-11-02,51,1
12968,64,2023-01-31,13,0
12969,6,2022-01-01,54,0
12970,102,2023-08-17,119,1
12971,126,2023-03-09,25,0
12972,20,2022-07-25,1,1
12973,52,2024-11-21,70,0
12974,33,2024-02-24,97,1
12975,54,2024-07-28,115,1
12976,54,2024-03-05,33,1
12977,112,2022-09-21,99,0
12978,148,2022-12-19,65,0
12979,78,2023-12-14,33,0
12980,162,2024-12-05,34,0
12981,36,2022-04-21,83,1
12982,41,2022-09-19,37,1
12983,99,2024-01-03,119,1
12984,15,2024-09-12,94,1
12985,61,2024-07-24,105,1
12986,177,2022-07-03,13,0
12987,147,2024-03-05,11,1
12988,197,2024-06-11,103,1
12989,24,2024-04-21,15,1
12990,78,2022-09-03,68,1
12991,180,2022-07-15,57,0
12992,76,2024-05-09,106,0
12993,80,2023-08-14,87,1
12994,2,2024-08-12,33,1
12995,41,2023-12-08,79,1
12996,3,2022-12-13,37,1
12997,37,2022-06-19,46,1
12998,137,2024-10-24,31,1
12999,43,2022-01-08,110,1
13000,35,2024-02-13,57,0
13001,139,2022-07-30,44,1
13002,5,2023-12-06,103,1
13003,175,2022-08-15,77,1
13004,32,2022-08-23,67,1
13005,15,2022-06-07,92,0
13006,26,2023-03-06,24,0
13007,67,2024-05-02,94,1
13008,133,2023-03-01,95,1
13009,177,2022-03-05,71,1
13010,37,2023-01-09,89,1
13011,105,2023-06-15,71,0
13012,127,2023-06-25,14,1
13013,78,2023-08-22,113,0
13014,59,2022-09-15,38,0
13015,109,2024-01-08,56,0
13016,163,2023-12-05,74,0
13017,25,2022-02-20,52,0
13018,190,2024-02-25,88,1
13019,121,2024-10-06,2,0
13020,154,2024-02-02,101,0
13021,39,2024-03-28,50,0
13022,59,2024-05-23,5,1
13023,61,2023-04-03,109,0
13024,157,2024-11-13,13,0
13025,76,2024-05-06,10,1
13026,173,2024-07-17,0,1
13027,193,2024-11-28,53,1
13028,20,2023-08-28,108,1
13029,177,2024-11-16,110,0
13030,11,2023-07-24,34,0
13031,91,2024-05-31,75,1
13032,127,2024-03-13,69,1
13033,33,2022-01-16,44,1
13034,89,2023-11-24,26,0
13035,118,2023-01-25,9,0
13036,147,2022-05-25,87,0
13037,109,2022-05-01,101,1
13038,187,2024-08-01,93,1
13039,75,2023-04-23,83,1
13040,86,2022-09-04,114,1
13041,109,2023-03-02,16,0
13042,71,2022-10-17,46,0
13043,19,2024-05-05,66,1
13044,107,2024-06-20,10,0
13045,172,2023-11-22,69,1
13046,148,2024-05-01,87,0
13047,109,2022-10-21,79,1
13048,9,2022-07-17,18,1
13049,113,2023-05-27,3,1
13050,80,2024-11-20,119,0
13051,82,2022-09-03,11,0
13052,143,2023-08-03,58,1
13053,159,2024-10-10,89,0
13054,126,2023-03-12,84,0
13055,64,2022-09-01,70,0
13056,120,2023-06-13,15,0
13057,20,2022-09-27,85,1
13058,149,2024-12-27,1,0
13059,25,2023-09-20,119,1
13060,184,2023-07-11,74,0
13061,60,2022-07-07,45,1
13062,47,2023-03-28,64,1
13063,194,2024-04-24,2,1
13064,129,2023-07-25,107,1
13065,117,2024-09-06,2,1
13066,79,2022-06-16,84,0
13067,73,2024-06-07,34,0
13068,65,2023-01-27,95,0
13069,144,2024-04-25,79,1
13070,101,2023-12-02,19,0
13071,38,2024-07-26,64,0
13072,163,2023-05-03,109,0
13073,108,2024-01-02,95,1
13074,56,2022-07-19,49,1
13075,111,2023-10-21,108,0
13076,91,2023-02-19,93,1
13077,66,2024-07-18,67,1
13078,29,2024-10-14,85,0
13079,18,2023-02-07,108,1
13080,153,2023-06-11,24,1
13081,108,2024-11-17,52,1
13082,137,2023-04-28,76,0
13083,194,2023-04-24,118,0
13084,157,2023-12-23,71,1
13085,79,2023-01-19,118,0
13086,30,2024-09-13,59,1
13087,119,2024-10-31,38,0
13088,129,2022-01-07,33,0
13089,158,2022-09-06,15,1
13090,175,2022-01-29,38,0
13091,117,2024-05-03,91,1
13092,70,2023-02-18,21,1
13093,108,2022-05-08,41,1
13094,162,2024-12-31,42,0
13095,105,2023-03-20,88,1
13096,97,2024-02-13,115,1
13097,176,2022-09-14,34,0
13098,155,2022-01-17,25,1
13099,118,2023-09-18,33,1
13100,50,2024-05-10,107,1
13101,117,2024-05-31,44,0
13102,177,2022-09-28,110,0
13103,21,2024-08-08,65,0
13104,9,2024-03-25,27,1
13105,42,2022-10-19,64,1
13106,156,2023-02-12,25,0
13107,96,2024-12-26,47,0
13108,46,2022-09-03,101,0
13109,71,2024-09-26,57,0
13110,160,2023-12-24,17,1
13111,4,2024-12-27,116,0
13112,122,2022-11-30,20,1
13113,74,2023-04-22,109,0
13114,38,2023-11-21,102,1
13115,186,2024-06-27,26,1
13116,87,2022-07-09,48,0
13117,174,2022-05-22,70,1
13118,118,2022-02-26,92,1
13119,137,2023-06-29,101,1
13120,24,2023-09-24,55,0
13121,98,2022-08-05,119,0
13122,115,2024-10-15,29,1
13123,167,2024-02-21,10,0
13124,83,2022-11-19,88,0
13125,198,2022-03-09,43,1
13126,1,2022-08-27,80,1
13127,29,2023-03-04,24,0
13128,45,2024-12-01,55,1
13129,6,2022-04-26,22,0
13130,97,2022-02-01,117,0
13131,38,2023-10-18,33,0
13132,16,2022-11-06,63,0
13133,139,2022-08-12,11,1
13134,11,2024-11-08,90,0
13135,127,2024-02-07,63,1
13136,53,2024-10-04,75,0
13137,171,2022-11-18,8,0
13138,83,2022-09-21,106,0
13139,148,2024-10-19,24,1
13140,123,2023-08-20,19,0
13141,182,2022-06-19,23,1
13142,64,2023-07-24,34,1
13143,146,2024-01-14,86,0
13144,92,2023-02-07,73,1
13145,13,2024-08-12,43,1
13146,1,2024-08-12,4,1
13147,2,2023-09-15,81,0
13148,105,2024-03-03,106,0
13149,199,2024-06-05,56,0
13150,62,2024-04-05,59,0
13151,3,2023-07-29,117,0
13152,184,2024-08-12,72,1
13153,94,2023-07-31,113,0
13154,175,2024-06-16,63,1
13155,89,2022-08-04,113,0
13156,148,2023-09-19,38,0
13157,96,2024-09-25,35,0
13158,44,2024-10-12,15,0
13159,153,2023-07-09,6,0
13160,141,2024-01-11,70,1
13161,46,2022-12-31,106,1
13162,71,2024-12-09,23,1
13163,184,2023-07-08,85,0
13164,164,2022-05-07,79,0
13165,11,2023-03-18,7,1
13166,66,2022-08-09,35,0
13167,79,2024-09-14,28,0
13168,28,2024-03-25,17,0
13169,80,2024-08-18,105,1
13170,171,2022-04-14,108,1
13171,40,2023-06-17,42,0
13172,188,2022-05-21,93,0
13173,98,2024-06-21,90,0
13174,102,2023-11-25,27,0
13175,28,2024-12-04,106,0
13176,6,2022-01-15,55,0
13177,165,2024-01-26,87,0
